0,1.530679253026883,1.8839181886585952,1.9870032149941859,2.0489773582324373,2.075107736507285,0.7070251043163007,0.809562897599015,0.8714002325740475,0.9014980504822491,1.0189479444558451,1.1226486079759217,0.977837061358506,1.0643682878445857,1.1180655311580818,1.0818797455366305,1.114303303919557,1.210479512962583,1.2689650454887476,1.2597304877214583,0.45502428346672136
0,2.0868923984514227,2.0060836969212805,2.020033183801389,2.0595464880476864,2.191421372826154,0.7452835985989062,0.7542555152706938,0.8151539359675537,0.96890554906901,0.7544398697228538,0.9020463344189762,1.0690100165919008,1.0857862717384625,1.1019480120444909,1.2054323111903154,1.3825354882320409,1.3996804522829227,1.408959626374977,1.4993547594174401,1.40293738093775
0,2.8656394785044714,2.847968968861114,2.845921775670725,2.702510505333477,2.443594440254283,3.298890205796789,3.2574076069389073,3.095248356858097,2.831268182307941,2.155478935459541,1.9244693459756492,2.142657041267105,2.149337355888374,2.0136838702725997,1.759400926624286,1.5560823187156554,1.5512337032647343,1.4151492296088783,1.1623747441008512,0.6886111410408361
0,2.2872739018087853,2.1902454780361755,2.1732558139534883,2.206395348837209,2.32015503875969,0.9412790697674418,0.9185400516795865,0.9693798449612403,1.1177648578811368,0.8735142118863048,1.0145348837209303,1.274031007751938,1.2629844961240309,1.2802971576227389,1.364018087855297,1.4832041343669249,1.4742894056847544,1.4858527131782944,1.5552325581395348,1.4430232558139533
0,2.5343029319735773,2.2957468999884107,2.286939390427628,2.331556379650017,2.4662185653030475,0.9353343376984585,0.9137791169312781,0.9612353691041834,1.092131185537142,0.7007764515007532,0.8315563796500173,1.536215088654537,1.5471085873218215,1.5801946923166066,1.7003708425078223,1.5488469115772394,1.5507590682581989,1.5901031405724881,1.7198980183103487,1.7868235021439332
0,2.26389360772703,2.0352375867592096,2.104353734892977,2.1849730621754113,2.2885502111343006,0.660583410182983,0.7117895452118623,0.789642285104111,0.92093384458574,0.6241324079017619,0.7551327476581081,1.2473426200067952,1.3257777993496092,1.3961073630053875,1.4472649614133863,1.2570014075620055,1.3336892685531232,1.410377129544241,1.4862398679803912,1.4905110906178711
0,2.620104698164469,2.422702272877874,2.4138228082963353,2.4537141342522033,2.5765025511894506,1.0356503876482672,1.0187528990789212,1.0879332052216553,1.230004638526274,0.844012987873567,0.9901928301636738,1.6653634616658937,1.6696043999734942,1.6645020210721622,1.7515737857000861,1.8448744284672987,1.847790073553774,1.8470611622821551,1.9374461599628918,1.8911934265456232
0,2.508808802621005,2.368980651542313,2.3143351672127093,2.2948012610496384,2.432960375842245,1.037955121468752,0.9791061383445632,0.983989614885331,1.1380972986338629,0.7727638004574395,0.9281696235395932,1.4881003894418,1.4444581813686095,1.3988996723743587,1.507696111763615,1.7595351424862458,1.7163256475242625,1.6698398961488532,1.775978240712122,1.724547196637201
0,2.175692172469359,2.03730650910689,2.0653352214463596,2.120220713902046,2.235851359929684,0.7581913179354461,0.7706430978075102,0.8155671663655453,0.9460422872210558,0.7047219102495239,0.8347087260120123,1.2075296645344011,1.2473753601250062,1.304018750915572,1.3828311929293422,1.3206699545876264,1.3577811416573076,1.4151569900874066,1.5068118560476587,1.2122173934274134
0,2.1337929025680857,2.032671488907228,2.0508277100830137,2.0791300548570315,2.1837467838244575,0.7884848779066944,0.789310160687412,0.8130491771445215,0.9276663915724064,0.7182872954997815,0.8331957862032137,1.2719064032234575,1.3102577795038592,1.3401135977474634,1.412350114083208,1.3029758726151752,1.336521190349046,1.3666682848681972,1.4493907471236467,1.214427884848779
0,2.035527109132229,1.8958768146189877,1.916886971847317,1.9494921385835535,2.0367793701590835,0.6376327628588655,0.640832985483048,0.6646259449932749,0.7642502666852187,0.5521543527665692,0.6503872733175641,1.1704930198042762,1.2108436528917952,1.249617364686239,1.300032466026622,1.1775891656231157,1.2136728352117248,1.2518436065117573,1.3138073373220165,1.216038217151338
0,2.0870498994699322,1.9530250411259367,1.9520654359349296,1.998446353500274,2.121275817949187,0.7394900383842077,0.7170992505940413,0.75347285688174,0.8803692195211112,0.6305520014622555,0.7579510144397733,1.1847011515262291,1.2090111496984097,1.257676841528057,1.351169804423323,1.214357521476878,1.2316304149150064,1.2809815390239443,1.3854414183878632,1.1473679400475234
0,2.559564152025442,2.3353318387988113,2.3660393097335906,2.428236275480945,2.5677493352797036,1.1557791564569104,1.1690214274542516,1.227151869037068,1.3727647150826339,1.0420728846254106,1.1879464052969084,1.4753662478494343,1.5180126166518952,1.5758302486835931,1.6931859652781398,1.5089411396694645,1.5467389604295918,1.6075282831969135,1.736875032584328,1.5058651790834678
0,2.5455738049010863,2.3800178412132027,2.379020832240122,2.4259327281313956,2.5816760245579053,1.1764181140788161,1.1603085480400903,1.2112609539801649,1.3689457941963583,1.0484861205856115,1.2068006506795403,1.5106784908432598,1.5245316681534344,1.5611586293750328,1.696751849714016,1.5696069685679803,1.5767959280054573,1.618775253187805,1.7658078396389778,1.5126200346329433
0,2.1919349653240254,1.9886097460157077,2.056859413034492,2.193358747072062,2.2133835484315436,0.9395122399301888,0.9951315849905846,1.1363615487071144,1.1656179672070914,1.0143296743673358,1.0418867404583658,1.3431773297202958,1.414458274009094,1.5153171359022644,1.5175217011895468,1.3857529968309377,1.4584117944242871,1.5728654755890323,1.5805355256510358,1.3034032976622423
0,2.6518750349298608,2.4406192365729615,2.463756776393003,2.525624545911809,2.672609400324149,1.2061700106186777,1.223495221595037,1.2815067344771698,1.4420164310065386,1.098753702565249,1.2588162968758732,1.6024143519812217,1.6278432906723297,1.68490471133963,1.8003129715531212,1.6426535516682501,1.667300061476555,1.7279941876711562,1.862516067735986,1.6305817917621415
0,2.4472832312366153,2.3023556950047315,2.337417202051895,2.404253199860551,2.49111011504557,1.0822252104188457,1.1174859305742317,1.177150256486877,1.2674435977887346,1.0791872105184521,1.169729568205588,1.4994770655909158,1.5284625728372927,1.592808406793167,1.663529060212162,1.5144180487076049,1.547138801733154,1.6141242093729768,1.6943074854325415,1.4415558543752178
